filename,source,photo_id,city,state,lat,lon,url,title,photographer,downloaded_at,size,hash
wikimedia_San Luis Potosí_San Luis Potosí_3_1764046331.jpg,wikimedia,,San Luis Potosí,San Luis Potosí,22.156469,-100.98554,https://upload.wikimedia.org/wikipedia/commons/9/98/Cosecha_de_ca%C3%B1a_de_az%C3%BAcar_en_El_Naranjo%2C_San_Luis_Potos%C3%AD.jpg,"File:Cosecha de caña de azúcar en El Naranjo, San Luis Potosí.jpg",,2025-11-24T23:52:12.800785,5579512,c31eae3e268a0ddf676dc909b0aa192c
wikimedia_San Luis Potosí_San Luis Potosí_5_1764046335.jpg,wikimedia,,San Luis Potosí,San Luis Potosí,22.156469,-100.98554,https://upload.wikimedia.org/wikipedia/commons/f/ff/Jard%C3%ADn_San_Francisco%2C_San_Luis_Potos%C3%AD%2C_M%C3%A9xico.jpg,"File:Jardín San Francisco, San Luis Potosí, México.jpg",,2025-11-24T23:52:16.780541,6535037,252da648c3eafd57f073bdd9473fdae3
wikimedia_San Luis Potosí_San Luis Potosí_6_1764046337.jpg,wikimedia,,San Luis Potosí,San Luis Potosí,22.156469,-100.98554,https://upload.wikimedia.org/wikipedia/commons/7/72/Mexico_San_Luis_Potos%C3%AD_San_Luis_Potos%C3%AD_location_map.svg,File:Mexico San Luis Potosí San Luis Potosí location map.svg,,2025-11-24T23:52:17.855780,548394,518568fecaeeb6316c877223a2ea07a5
wikimedia_San Luis Potosí_San Luis Potosí_7_1764046338.jpg,wikimedia,,San Luis Potosí,San Luis Potosí,22.156469,-100.98554,https://upload.wikimedia.org/wikipedia/commons/e/e6/Montage_San_Luis_Potosi.jpg,File:Montage San Luis Potosi.jpg,,2025-11-24T23:52:19.064034,1335355,a02141773d0534ed1c25f7efc7ce10c3
wikimedia_San Luis Potosí_San Luis Potosí_10_1764046344.jpg,wikimedia,,San Luis Potosí,San Luis Potosí,22.156469,-100.98554,https://upload.wikimedia.org/wikipedia/commons/9/9b/Parque_Tangamanga_en_atardecer%2C_San_Luis_Potos%C3%AD.jpg,"File:Parque Tangamanga en atardecer, San Luis Potosí.jpg",,2025-11-24T23:52:26.673821,3126083,9107b69d65c7ec67bc474448210cf325
wikimedia_San Luis Potosí_San Luis Potosí_12_1764046350.jpg,wikimedia,,San Luis Potosí,San Luis Potosí,22.156469,-100.98554,https://upload.wikimedia.org/wikipedia/commons/7/7a/San_Luis_Potosi_1935.webp,File:San Luis Potosi 1935.webp,,2025-11-24T23:52:31.749669,326572,5e224cf893719424268eff2c181ce55d
wikimedia_San Luis Potosí_San Luis Potosí_13_1764046352.jpg,wikimedia,,San Luis Potosí,San Luis Potosí,22.156469,-100.98554,https://upload.wikimedia.org/wikipedia/commons/1/17/San_Luis_Potosi_in_Mexico_%281824%29.svg,File:San Luis Potosi in Mexico (1824).svg,,2025-11-24T23:52:32.966481,922976,2da3d7a18a3bf8e103140aad65404f05
wikimedia_San Luis Potosí_San Luis Potosí_14_1764046353.jpg,wikimedia,,San Luis Potosí,San Luis Potosí,22.156469,-100.98554,https://upload.wikimedia.org/wikipedia/commons/e/e1/State_of_San_Luis_Potos%C3%AD_1886.jpg,File:State of San Luis Potosí 1886.jpg,,2025-11-24T23:52:34.601575,5191915,75ae77d39c700e4196ec50fefecea0b2
pexels_San Luis Potosí_San Luis Potosí_0_1764046356.jpg,pexels,,San Luis Potosí,San Luis Potosí,22.156469,-100.98554,https://images.pexels.com/photos/29442304/pexels-photo-29442304.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,Pexels 29442304,,2025-11-24T23:52:37.190641,264194,34f52b045105b3673ba2161b4c21b7de
pexels_San Luis Potosí_San Luis Potosí_1_1764046357.jpg,pexels,,San Luis Potosí,San Luis Potosí,22.156469,-100.98554,https://images.pexels.com/photos/1117268/pexels-photo-1117268.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,Pexels 1117268,,2025-11-24T23:52:38.057057,72638,b0423c60041c67ddcf84e704ec4d97b4
pexels_San Luis Potosí_San Luis Potosí_2_1764046358.jpg,pexels,,San Luis Potosí,San Luis Potosí,22.156469,-100.98554,https://images.pexels.com/photos/1097892/pexels-photo-1097892.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,Pexels 1097892,,2025-11-24T23:52:38.922614,229122,0f0b4ba643531b92b94d99fc11fa41b0
pexels_San Luis Potosí_San Luis Potosí_3_1764046359.jpg,pexels,,San Luis Potosí,San Luis Potosí,22.156469,-100.98554,https://images.pexels.com/photos/2432198/pexels-photo-2432198.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,Pexels 2432198,,2025-11-24T23:52:39.818443,477035,cbec71df6bf64d03557a574133ee9e5f
pexels_San Luis Potosí_San Luis Potosí_4_1764046360.jpg,pexels,,San Luis Potosí,San Luis Potosí,22.156469,-100.98554,https://images.pexels.com/photos/16313519/pexels-photo-16313519.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,Pexels 16313519,,2025-11-24T23:52:40.702148,152644,e47bec95daa5bd9b427bf4d83f582438
pexels_San Luis Potosí_San Luis Potosí_5_1764046361.jpg,pexels,,San Luis Potosí,San Luis Potosí,22.156469,-100.98554,https://images.pexels.com/photos/2988686/pexels-photo-2988686.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,Pexels 2988686,,2025-11-24T23:52:41.619905,521277,b644df792d4a3adc7530196952603cad
wikimedia_Playa del Carmen_Quintana Roo_0_1764046362.jpg,wikimedia,,Playa del Carmen,Quintana Roo,20.629558,-87.073885,https://upload.wikimedia.org/wikipedia/commons/0/03/Night_in_Playa_del_Carmen%2C_Mexico%2C_December_2013_01.jpg,"File:Night in Playa del Carmen, Mexico, December 2013 01.jpg",,2025-11-24T23:52:43.533587,1071262,a1bd80acc4b68dde6cc992f93c037574
wikimedia_Playa del Carmen_Quintana Roo_1_1764046364.jpg,wikimedia,,Playa del Carmen,Quintana Roo,20.629558,-87.073885,https://upload.wikimedia.org/wikipedia/commons/3/3e/Night_in_Playa_del_Carmen%2C_Mexico%2C_December_2013_02.jpg,"File:Night in Playa del Carmen, Mexico, December 2013 02.jpg",,2025-11-24T23:52:44.784095,1227032,4a70bb9fc0e1d3aedae4d33c3b0e565b
wikimedia_Playa del Carmen_Quintana Roo_2_1764046365.jpg,wikimedia,,Playa del Carmen,Quintana Roo,20.629558,-87.073885,https://upload.wikimedia.org/wikipedia/commons/f/fa/Night_in_Playa_del_Carmen%2C_Mexico%2C_December_2013_03.jpg,"File:Night in Playa del Carmen, Mexico, December 2013 03.jpg",,2025-11-24T23:52:46.103981,1983935,03f07ea35defe154e1db2b1383cf74a2
wikimedia_Playa del Carmen_Quintana Roo_3_1764046366.jpg,wikimedia,,Playa del Carmen,Quintana Roo,20.629558,-87.073885,https://upload.wikimedia.org/wikipedia/commons/5/59/Playa_del_Carmen%2C_Mexico_-_la_Playa_-_Dic_201.jpg,"File:Playa del Carmen, Mexico - la Playa - Dic 201.jpg",,2025-11-24T23:52:47.341850,1686347,21148d79f2d3a287391d58ce63690b5b
wikimedia_Playa del Carmen_Quintana Roo_4_1764046367.jpg,wikimedia,,Playa del Carmen,Quintana Roo,20.629558,-87.073885,https://upload.wikimedia.org/wikipedia/commons/0/0b/Playa_del_Carmen%2C_Mexico_-_la_Playa_-_Dic_202.jpg,"File:Playa del Carmen, Mexico - la Playa - Dic 202.jpg",,2025-11-24T23:52:48.617874,1223732,12e4b96c33d6b1233f4fcb067536a9ca
wikimedia_Playa del Carmen_Quintana Roo_5_1764046369.jpg,wikimedia,,Playa del Carmen,Quintana Roo,20.629558,-87.073885,https://upload.wikimedia.org/wikipedia/commons/9/98/Playa_del_Carmen%2C_Mexico_-_la_Playa_-_Dic_203.jpg,"File:Playa del Carmen, Mexico - la Playa - Dic 203.jpg",,2025-11-24T23:52:49.842910,859384,4db3aa0797295007cdcf853a148f2d6a
wikimedia_Playa del Carmen_Quintana Roo_6_1764046370.jpg,wikimedia,,Playa del Carmen,Quintana Roo,20.629558,-87.073885,https://upload.wikimedia.org/wikipedia/commons/c/c3/Playa_del_Carmen%2C_Mexico_-_la_Playa_-_Dic_204.jpg,"File:Playa del Carmen, Mexico - la Playa - Dic 204.jpg",,2025-11-24T23:52:51.107269,1403413,a1e4cf4918378738e54110790a22d821
wikimedia_Playa del Carmen_Quintana Roo_7_1764046371.jpg,wikimedia,,Playa del Carmen,Quintana Roo,20.629558,-87.073885,https://upload.wikimedia.org/wikipedia/commons/b/ba/Playa_del_Carmen%2C_Quintana_Roo%2C_Mexico_-_Cementerio.jpg,"File:Playa del Carmen, Quintana Roo, Mexico - Cementerio.jpg",,2025-11-24T23:52:52.350436,777007,070a933646f0d5b8e59678fe2f5188d6
wikimedia_Playa del Carmen_Quintana Roo_8_1764046372.jpg,wikimedia,,Playa del Carmen,Quintana Roo,20.629558,-87.073885,https://upload.wikimedia.org/wikipedia/commons/6/63/Playa_del_Carmen%2C_Quintana_Roo%2C_Mexico_-_Centro_Mayo_2021_-_01.jpg,"File:Playa del Carmen, Quintana Roo, Mexico - Centro Mayo 2021 - 01.jpg",,2025-11-24T23:52:53.724487,2354457,2ba139b2454b9aeb6c7b37a39c5527f4
wikimedia_Playa del Carmen_Quintana Roo_9_1764046374.jpg,wikimedia,,Playa del Carmen,Quintana Roo,20.629558,-87.073885,https://upload.wikimedia.org/wikipedia/commons/5/57/Playa_del_Carmen%2C_Quintana_Roo%2C_Mexico_-_Centro_Mayo_2021_-_04.jpg,"File:Playa del Carmen, Quintana Roo, Mexico - Centro Mayo 2021 - 04.jpg",,2025-11-24T23:52:55.137747,3107288,deb729b7076a6c29545c136952f0d7b4
wikimedia_Playa del Carmen_Quintana Roo_10_1764046375.jpg,wikimedia,,Playa del Carmen,Quintana Roo,20.629558,-87.073885,https://upload.wikimedia.org/wikipedia/commons/d/df/Playa_del_Carmen%2C_Quintana_Roo%2C_Mexico_-_Chedraui.jpg,"File:Playa del Carmen, Quintana Roo, Mexico - Chedraui.jpg",,2025-11-24T23:52:56.416653,2148221,8a7c47d819b834595fc2f412a7a3d1ee
wikimedia_Playa del Carmen_Quintana Roo_11_1764046376.jpg,wikimedia,,Playa del Carmen,Quintana Roo,20.629558,-87.073885,https://upload.wikimedia.org/wikipedia/commons/3/31/Playa_del_Carmen%2C_Quintana_Roo%2C_Mexico_-_El_Pechug%C3%B3n.jpg,"File:Playa del Carmen, Quintana Roo, Mexico - El Pechugón.jpg",,2025-11-24T23:52:57.654962,736036,6145993b9088d3a611dd290a72342594
wikimedia_Playa del Carmen_Quintana Roo_12_1764046378.jpg,wikimedia,,Playa del Carmen,Quintana Roo,20.629558,-87.073885,https://upload.wikimedia.org/wikipedia/commons/3/3b/Playa_del_Carmen%2C_Quintana_Roo%2C_Mexico_-_Perrito.jpg,"File:Playa del Carmen, Quintana Roo, Mexico - Perrito.jpg",,2025-11-24T23:52:59.080552,3464169,7c39b9d822bcfebfcef39777c09432f1
wikimedia_Playa del Carmen_Quintana Roo_13_1764046379.jpg,wikimedia,,Playa del Carmen,Quintana Roo,20.629558,-87.073885,https://upload.wikimedia.org/wikipedia/commons/9/90/Playa_del_Carmen%2C_Quintana_Roo%2C_Mexico_-_Playacar.jpg,"File:Playa del Carmen, Quintana Roo, Mexico - Playacar.jpg",,2025-11-24T23:53:00.428211,2797696,1c2883ad597406fdc5897fc03f2931ad
wikimedia_Playa del Carmen_Quintana Roo_14_1764046380.jpg,wikimedia,,Playa del Carmen,Quintana Roo,20.629558,-87.073885,https://upload.wikimedia.org/wikipedia/commons/1/1f/Playa_del_Carmen%2C_Quintana_Roo%2C_Mexico_-_Secretaria_del_Marina.jpg,"File:Playa del Carmen, Quintana Roo, Mexico - Secretaria del Marina.jpg",,2025-11-24T23:53:01.689321,602150,5c8abff33c4f14ae7b15da4f678b80cb
wikimedia_Culiacán_Sinaloa_0_1764046384.jpg,wikimedia,,Culiacán,Sinaloa,24.809064,-107.394013,https://upload.wikimedia.org/wikipedia/commons/d/d7/Aeropuerto_Culiacan.jpg,File:Aeropuerto Culiacan.jpg,,2025-11-24T23:53:05.127396,411189,0e1ef67cd3b13a2d2e4e0c1a28014bb7
wikimedia_Culiacán_Sinaloa_1_1764046385.jpg,wikimedia,,Culiacán,Sinaloa,24.809064,-107.394013,https://upload.wikimedia.org/wikipedia/commons/b/bc/CuliacanSinMX_Overlook.jpg,File:CuliacanSinMX Overlook.jpg,,2025-11-24T23:53:06.843385,4465682,81e01882461602c4d0990253543a146f
wikimedia_Culiacán_Sinaloa_2_1764046387.jpg,wikimedia,,Culiacán,Sinaloa,24.809064,-107.394013,https://upload.wikimedia.org/wikipedia/commons/4/4e/Culiacan_bridge2019.jpg,File:Culiacan bridge2019.jpg,,2025-11-24T23:53:08.705599,8386281,309960e5aa2fa3ea30a8e358c06f4858
wikimedia_Culiacán_Sinaloa_3_1764046389.jpg,wikimedia,,Culiacán,Sinaloa,24.809064,-107.394013,https://upload.wikimedia.org/wikipedia/commons/2/20/Culiacan_bridge2019p2.jpg,File:Culiacan bridge2019p2.jpg,,2025-11-24T23:53:10.418360,6722928,8784e856a9b51343b5d6f63a230ad717
wikimedia_Culiacán_Sinaloa_4_1764046390.jpg,wikimedia,,Culiacán,Sinaloa,24.809064,-107.394013,https://upload.wikimedia.org/wikipedia/commons/7/7b/Culiac%C3%A1n_Municipal_Palace.png,File:Culiacán Municipal Palace.png,,2025-11-24T23:53:11.590398,450941,001aad5aa6b06a57a1aca3a7b99460d7
wikimedia_Culiacán_Sinaloa_5_1764046392.jpg,wikimedia,,Culiacán,Sinaloa,24.809064,-107.394013,https://upload.wikimedia.org/wikipedia/commons/a/a8/Culiac%C3%A1n_cuota.jpg,File:Culiacán cuota.jpg,,2025-11-24T23:53:12.692974,248500,f01d6857ddbb327f4246015468d1a02f
wikimedia_Culiacán_Sinaloa_6_1764046393.jpg,wikimedia,,Culiacán,Sinaloa,24.809064,-107.394013,https://upload.wikimedia.org/wikipedia/commons/5/5d/Culiac%C3%A1n_federal_police_car.jpg,File:Culiacán federal police car.jpg,,2025-11-24T23:53:13.865203,693986,faa41337353621d54a9678f862e1467b
wikimedia_Culiacán_Sinaloa_7_1764046394.jpg,wikimedia,,Culiacán,Sinaloa,24.809064,-107.394013,https://upload.wikimedia.org/wikipedia/commons/1/16/Culiac%C3%A1n_sunset.jpg,File:Culiacán sunset.jpg,,2025-11-24T23:53:15.148100,1356892,a5b7fcd3cca6ba49c6e3c29e80973d7e
wikimedia_Culiacán_Sinaloa_8_1764046395.jpg,wikimedia,,Culiacán,Sinaloa,24.809064,-107.394013,https://upload.wikimedia.org/wikipedia/commons/8/8b/IMSS%2C_Culiac%C3%A1n%2C_14_de_julio_de_2022_02.jpg,"File:IMSS, Culiacán, 14 de julio de 2022 02.jpg",,2025-11-24T23:53:16.701722,4700261,54115dca8a3c0163302ce49b34b0f9b8
wikimedia_Culiacán_Sinaloa_9_1764046397.jpg,wikimedia,,Culiacán,Sinaloa,24.809064,-107.394013,https://upload.wikimedia.org/wikipedia/commons/7/77/Plaza_Agustina_Ram%C3%ADrez%2C_Culiac%C3%A1n%2C_14_de_julio_de_2022.jpg,"File:Plaza Agustina Ramírez, Culiacán, 14 de julio de 2022.jpg",,2025-11-24T23:53:18.113679,3460626,586ff2d10f64abefdd62a37a286cc7aa
wikimedia_Culiacán_Sinaloa_10_1764046398.jpg,wikimedia,,Culiacán,Sinaloa,24.809064,-107.394013,https://upload.wikimedia.org/wikipedia/commons/8/8d/Show_Your_Stripes_change_in_temperature_graphic_for_Culiac%C3%A1n%2C_Mexico_with_bars.png,"File:Show Your Stripes change in temperature graphic for Culiacán, Mexico with bars.png",,2025-11-24T23:53:19.074730,63264,e1b8bd9a6d3171cbe28ab1d5490a85eb
wikimedia_Culiacán_Sinaloa_11_1764046399.jpg,wikimedia,,Culiacán,Sinaloa,24.809064,-107.394013,https://upload.wikimedia.org/wikipedia/commons/5/57/Show_Your_Stripes_change_in_temperature_graphic_for_Culiac%C3%A1n%2C_Mexico_with_labels.png,"File:Show Your Stripes change in temperature graphic for Culiacán, Mexico with labels.png",,2025-11-24T23:53:20.057959,68465,0d736adca4dca8543d54d020a60fb210
wikimedia_Culiacán_Sinaloa_12_1764046400.jpg,wikimedia,,Culiacán,Sinaloa,24.809064,-107.394013,https://upload.wikimedia.org/wikipedia/commons/e/eb/Starbucks_coffee_in_Culiac%C3%A1n.jpg,File:Starbucks coffee in Culiacán.jpg,,2025-11-24T23:53:21.109169,89954,8147aacd82c187c7e43fb43ff261791d
wikimedia_Culiacán_Sinaloa_13_1764046401.jpg,wikimedia,,Culiacán,Sinaloa,24.809064,-107.394013,https://upload.wikimedia.org/wikipedia/commons/4/4e/Vista_panor%C3%A1mica_de_Culiac%C3%A1n.jpg,File:Vista panorámica de Culiacán.jpg,,2025-11-24T23:53:22.462332,2834114,594697a731788de326444bda25b2f328
wikimedia_Culiacán_Sinaloa_14_1764046402.jpg,wikimedia,,Culiacán,Sinaloa,24.809064,-107.394013,https://upload.wikimedia.org/wikipedia/commons/b/b4/Vista_panor%C3%A1mica_de_Culiac%C3%A1n_%28banner%29.jpg,File:Vista panorámica de Culiacán (banner).jpg,,2025-11-24T23:53:23.704864,739329,ca2b3b0ee485d8f7af90b22d845ab7b1
wikimedia_Torreón_Coahuila_0_1764046406.jpg,wikimedia,,Torreón,Coahuila,25.542844,-103.406786,https://upload.wikimedia.org/wikipedia/commons/4/46/Calle_Toma_de_Torre%C3%B3n%2C_Mazatl%C3%A1n%2C_1_de_julio_de_2024_04.jpg,"File:Calle Toma de Torreón, Mazatlán, 1 de julio de 2024 04.jpg",,2025-11-24T23:53:27.421179,2047260,c21eb01fb1c20c2773b13db5065d29f1
wikimedia_Torreón_Coahuila_3_1764046409.jpg,wikimedia,,Torreón,Coahuila,25.542844,-103.406786,https://upload.wikimedia.org/wikipedia/commons/1/11/Monumento_del_Torre%C3%B3n.jpg,File:Monumento del Torreón.jpg,,2025-11-24T23:53:30.757079,3406784,71e1a7387dbacc460aeeecd0ea5845f5
wikimedia_Torreón_Coahuila_5_1764046412.jpg,wikimedia,,Torreón,Coahuila,25.542844,-103.406786,https://upload.wikimedia.org/wikipedia/commons/e/e0/NM_55%2C_Torreon_NM.jpg,"File:NM 55, Torreon NM.jpg",,2025-11-24T23:53:33.178140,4012115,d4a2d5147ccc890c59308dc6416a6623
wikimedia_Torreón_Coahuila_6_1764046413.jpg,wikimedia,,Torreón,Coahuila,25.542844,-103.406786,https://upload.wikimedia.org/wikipedia/commons/4/44/Navajo_weaver_spinning_wool_into_yarn%2C_full-length%2C_seated%2C_with_a_loom_behind_her%2C_Torreon%2C_New_Mexico_-_NARA_-_519159.jpg,"File:Navajo weaver spinning wool into yarn, full-length, seated, with a loom behind her, Torreon, New Mexico - NARA - 519159.jpg",,2025-11-24T23:53:34.474128,2004968,7bf0ab63eef2997696b6c6b3a009c378
wikimedia_Torreón_Coahuila_8_1764046417.jpg,wikimedia,,Torreón,Coahuila,25.542844,-103.406786,https://upload.wikimedia.org/wikipedia/commons/9/97/Pub_irlandes_en_Torre%C3%B3n%2C_M%C3%A9xico.JPG,"File:Pub irlandes en Torreón, México.JPG",,2025-11-24T23:53:37.627542,215373,aaffc380c33cbd9359ae32c3c771a002
wikimedia_Torreón_Coahuila_9_1764046418.jpg,wikimedia,,Torreón,Coahuila,25.542844,-103.406786,https://upload.wikimedia.org/wikipedia/commons/1/11/San_Antonio_Catholic_Church%2C_Torreon_NM.jpg,"File:San Antonio Catholic Church, Torreon NM.jpg",,2025-11-24T23:53:39.131597,4260411,a8617f0f73373f17f4e6bb201a878ab2
wikimedia_Torreón_Coahuila_10_1764046419.jpg,wikimedia,,Torreón,Coahuila,25.542844,-103.406786,https://upload.wikimedia.org/wikipedia/commons/4/47/Sandoval_County_New_Mexico_Incorporated_and_Unincorporated_areas_Torreon_Highlighted.svg,File:Sandoval County New Mexico Incorporated and Unincorporated areas Torreon Highlighted.svg,,2025-11-24T23:53:40.076440,95064,fd3053e58ba58b545fbbcd904f587384
wikimedia_Torreón_Coahuila_11_1764046420.jpg,wikimedia,,Torreón,Coahuila,25.542844,-103.406786,https://upload.wikimedia.org/wikipedia/commons/7/78/Torrance_County_New_Mexico_Incorporated_and_Unincorporated_areas_Torreon_Highlighted.svg,File:Torrance County New Mexico Incorporated and Unincorporated areas Torreon Highlighted.svg,,2025-11-24T23:53:40.985820,63786,c0e511cdca3d966a87628f9d36341d0c
wikimedia_Torreón_Coahuila_12_1764046421.jpg,wikimedia,,Torreón,Coahuila,25.542844,-103.406786,https://upload.wikimedia.org/wikipedia/commons/0/02/Torreon_sign%2C_Torreon_NM.jpg,"File:Torreon sign, Torreon NM.jpg",,2025-11-24T23:53:42.768786,5037849,50e56c6a346ce520d5c8eb3ee294db25
wikimedia_Torreón_Coahuila_13_1764046423.jpg,wikimedia,,Torreón,Coahuila,25.542844,-103.406786,https://upload.wikimedia.org/wikipedia/commons/b/be/Torre%C3%B3n%2C_L.L.png,"File:Torreón, L.L.png",,2025-11-24T23:53:43.913424,617651,fbc49a9a2503c0dd0b96843cd8a1ba76
wikimedia_Torreón_Coahuila_14_1764046424.jpg,wikimedia,,Torreón,Coahuila,25.542844,-103.406786,https://upload.wikimedia.org/wikipedia/commons/a/a7/%C3%9Anico_y_%C3%BAltimo_torre%C3%B3n_en_Torre%C3%B3n%2C_capital_del_estado_de_Coahuila..jpg,"File:Único y último torreón en Torreón, capital del estado de Coahuila..jpg",,2025-11-24T23:53:44.952336,107906,ad36d7f521e0c3fc4c44f6e3bce5ea32
pexels_Torreón_Coahuila_0_1764046427.jpg,pexels,,Torreón,Coahuila,25.542844,-103.406786,https://images.pexels.com/photos/2432203/pexels-photo-2432203.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,Pexels 2432203,,2025-11-24T23:53:47.465860,89960,ffd22497f6911c8f30b4dbac1fc3c91a
pexels_Torreón_Coahuila_1_1764046427.jpg,pexels,,Torreón,Coahuila,25.542844,-103.406786,https://images.pexels.com/photos/18853726/pexels-photo-18853726.png?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,Pexels 18853726,,2025-11-24T23:53:48.278281,64275,ed1ca5ee88b4c5a0ee155eb95fa3709c
pexels_Torreón_Coahuila_2_1764046428.jpg,pexels,,Torreón,Coahuila,25.542844,-103.406786,https://images.pexels.com/photos/18853908/pexels-photo-18853908.png?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,Pexels 18853908,,2025-11-24T23:53:49.174008,270593,ab5334ac106859cf31ff5f1e67ee1faa
pexels_Torreón_Coahuila_3_1764046429.jpg,pexels,,Torreón,Coahuila,25.542844,-103.406786,https://images.pexels.com/photos/34908751/pexels-photo-34908751.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,Pexels 34908751,,2025-11-24T23:53:50.028378,263740,688e0d53528c5fe3976e75376bef11b9
wikimedia_Tepic_Nayarit_0_1764046431.jpg,wikimedia,,Tepic,Nayarit,21.508458,-104.895691,https://upload.wikimedia.org/wikipedia/commons/3/3d/Catedral_Tepic_y_Fuente.JPG,File:Catedral Tepic y Fuente.JPG,,2025-11-24T23:53:52.575905,5677474,6e94f6d2e4ae781eff61397ac7c9688a
wikimedia_Tepic_Nayarit_1_1764046433.jpg,wikimedia,,Tepic,Nayarit,21.508458,-104.895691,https://upload.wikimedia.org/wikipedia/commons/8/88/Catedral_de_Nuestra_Se%C3%B1ora_de_La_Asunci%C3%B3n.jpg,File:Catedral de Nuestra Señora de La Asunción.jpg,,2025-11-24T23:53:53.723958,356775,c1a1e597f64009ac5a28af520beb733c
wikimedia_Tepic_Nayarit_2_1764046434.jpg,wikimedia,,Tepic,Nayarit,21.508458,-104.895691,https://upload.wikimedia.org/wikipedia/commons/4/4c/Catedral_de_Nuestra_Se%C3%B1ora_de_La_Asunci%C3%B3n_DSC3928.jpg,File:Catedral de Nuestra Señora de La Asunción DSC3928.jpg,,2025-11-24T23:53:55.497579,6966958,c4da0be829f36a7013a487dba4a290e4
wikimedia_Tepic_Nayarit_3_1764046435.jpg,wikimedia,,Tepic,Nayarit,21.508458,-104.895691,https://upload.wikimedia.org/wikipedia/commons/6/68/Catedral_de_Nuestra_Se%C3%B1ora_de_La_Asunci%C3%B3n_DSC5511.jpg,File:Catedral de Nuestra Señora de La Asunción DSC5511.jpg,,2025-11-24T23:53:57.428945,9384398,1f4116080582082b54f09008792c51c9
wikimedia_Tepic_Nayarit_4_1764046437.jpg,wikimedia,,Tepic,Nayarit,21.508458,-104.895691,https://upload.wikimedia.org/wikipedia/commons/a/a0/Catedral_de_Nuestra_Se%C3%B1ora_de_la_Ascunci%C3%B3n_en_Tepic%2C_Nayarit.jpg,"File:Catedral de Nuestra Señora de la Ascunción en Tepic, Nayarit.jpg",,2025-11-24T23:53:58.645546,1532696,6285e3832d7e3e268b5ff7d4bb48730a
wikimedia_Tepic_Nayarit_5_1764046439.jpg,wikimedia,,Tepic,Nayarit,21.508458,-104.895691,https://upload.wikimedia.org/wikipedia/commons/a/a3/Catedral_de_Nuestra_Se%C3%B1ora_de_la_Asuncion_-_2008_-_panoramio.jpg,File:Catedral de Nuestra Señora de la Asuncion - 2008 - panoramio.jpg,,2025-11-24T23:53:59.805167,448496,f4a0b758c870310c6d823583439bf6b1
wikimedia_Tepic_Nayarit_6_1764046440.jpg,wikimedia,,Tepic,Nayarit,21.508458,-104.895691,https://upload.wikimedia.org/wikipedia/commons/9/90/Catedral_de_Nuestra_Se%C3%B1ora_de_la_Asuncion_-_2008_-_panoramio_%281%29.jpg,File:Catedral de Nuestra Señora de la Asuncion - 2008 - panoramio (1).jpg,,2025-11-24T23:54:00.927801,443842,f9b5df45b58f54724f9ae886a26f0063
wikimedia_Tepic_Nayarit_7_1764046441.jpg,wikimedia,,Tepic,Nayarit,21.508458,-104.895691,https://upload.wikimedia.org/wikipedia/commons/6/6a/Catedral_de_Nuestra_Se%C3%B1ora_de_la_Asuncion_-_2008_-_panoramio_%282%29.jpg,File:Catedral de Nuestra Señora de la Asuncion - 2008 - panoramio (2).jpg,,2025-11-24T23:54:02.097711,289397,2572125ad6bb3fc1b532742f47f07f46
